text1,text2,text3,text4,class
www,arc,org,uk,5
www,ec,securehost,com,3
katinkahesselink,net,other,c,13
http,www,tcfb,com,1
http,www,go,red,4
www,usahockey,com,rushmore,7
www,saultc,on,ca,14
www,infoplease,com,ce,1
www,free,lesbian,pic,0
espn,go,com,mlb,14
www,club,xtasia,co,0
http,www,newadvent,org,13
http,www,nimbuspaddles,com,2
ca,mmueller,go,games,4
www,geocities,com,scoutismo,7
http,www,cooks,com,6
http,www,marlenegeorge,com,5
https,www,cia,gov,7
newadvent,org,cathen,b,13
www,worldsexarchives,info,italy,0
swansea,city,a,f,14
oncolink,com,types,article,5
http,www,geocities,com,4
http,www,incwell,com,7
mmjp,or,jp,amlang,1
gamefaqs,com,console,ps,7
http,www,bpcc,edu,10
http,www,lonerun,com,9
cstv,com,sports,w,14
http,www,huffakerengineering,com,12
com,do,reviewpage,cid,4
rock,software,co,uk,3
http,www,waynepeterson,com,13
webring,com,hub,ring,4
heidelberg,de,frangakis,amirat,11
http,www,sandiego,com,9
stmarytx,edu,athletics,go,14
http,www,higheroctave,com,2
flagsvancouver,com,fotw,flags,10
http,ubl,artistdirect,com,1
pc,gamespy,com,pc,4
http,www,rumbaclubhavanese,com,9
http,www,htguys,com,6
usa,org,law,government,7
gamespot,com,ps,action,4
home,earthlink,net,c,4
kidshealth,org,kid,health,7
www,justseafoodrecipes,com,sea,6
http,www,leadercall,com,8
http,members,tripod,com,14
www,bannertown,com,robinsflotech,2
http,www,sensationaldarts,com,14
com,hub,ring,interactive,4
www,cs,cmu,edu,4
http,lakemichiganangler,com,charters,9
rpgplug,co,uk,weyrplug,1
http,www,monstertoplist,com,3
www,ravenswing,com,crowscroft,0
inst,hu,pub,setop,11
botany,hawaii,edu,faculty,11
www,geocities,com,sunsetstrip,1
http,php,indiana,edu,2
acad,fcps,org,hsn,8
en,wikipedia,org,wiki,11
http,www,santekabrasives,com,2
www,ncjrs,org,txtfiles,13
www,kawai,co,jp,7
www,quarterly,report,com,8
http,home,earthlink,net,11
http,www,fas,harvard,10
http,www,ywcasgv,org,13
www,bristolchannel,co,uk,9
com,cgi,generic,levulan,5
http,newvoiceofnewyork,tripod,com,8
aata,state,az,us,6
http,www,recipesource,com,6
http,www,remsa,cf,5
http,www,mountainenterprise,com,8
www,users,bigpond,net,12
http,www,tvguide,com,1
http,www,womensmedcenter,com,5
en,wikipedia,org,wiki,11
trenholmtech,cc,al,us,10
orb,net,non,spec,13
http,www,bj,com,4
adventurecollective,com,reviews,gat,4
http,www,allaboutsquarefootgardening,com,6
http,www,hotwiredcontent,com,0
http,www,x,word,4
www,ataru,karate,co,14
http,www,hawaiiweb,com,10
discoveringfossils,co,uk,echinoids,11
privateholes,com,femdomination,femd,0
members,tripod,com,vantassell,1
fed,us,database,feis,11
http,www,myrtle,co,2
kidshealth,org,teen,school,7
mit,edu,jmilgram,www,10
free,oral,sex,video,0
www,sex,picture,org,0
pc,the,settlers,v,4
http,home,comcast,net,1
http,adds,aviationweather,noaa,8
movies,yahoo,com,shop,1
www,ece,northwestern,edu,11
www,bistro,blendstexas,com,12
epinions,com,trvl,dest,6
com,a,pregnant,index,0
www,horti,tech,blogspot,11
http,www,csc,villanova,11
http,godutchmen,com,index,14
http,www,traxxinmotion,freeservers,9
www,usmm,org,vietnam,13
www,iol,ie,revs,14
efn,org,hkrieger,panorama,1
www,freewebs,com,naadirahsalukis,9
http,www,mondoro,com,2
white,butts,index,html,0
www,washingtonpost,com,wp,11
www,angelfire,com,celeb,1
http,www,blowjobgallery,net,0
www,series,mx,com,3
gym,cal,m,gy,14
http,www,netlibrary,com,1
http,jp,fujitsu,com,7
afro,com,children,myths,7
cd,bros,co,jp,0
http,www,crh,noaa,8
http,www,ninegablesfarm,com,14
http,www,computergames,ro,4
http,www,jccca,org,7
www,newadvent,org,cathen,13
http,www,islandshirts,com,12
php,option,com,co,8
trafalgar,intl,com,definitions,10
www,springer,com,east,5
http,www,tesb,org,11
http,home,att,net,9
www,pastrywiz,com,archive,6
www,patchword,com,oldolivepress,9
homes,today,com,garages,2
java,sun,com,docs,3
http,www,geocities,com,9
com,info,tcl,html,3
gol,com,users,cegledy,1
http,homevideo,about,com,1
trivialbeing,net,atom,xml,8
ahc,dk,eng,share,3
free,sex,pictures,free,0
dermnetnz,org,lesions,dfsp,5
http,www,chesstalk,com,12
http,www,recordingwebsite,com,7
http,www,romanorthodox,com,13
http,www,bu,edu,10
newsnow,co,uk,newsfeed,14
co,uk,evesham,united,14
http,www,fultonsquare,com,12
com,men,entertainment,bon,1
http,www,ocn,ne,11
http,www,kuleuven,ac,11
www,herald,dispatch,com,8
http,www,luxurycorner,com,12
http,www,histopathology,india,5
fat,women,com,youngfatties,0
http,www,gamespot,com,4
http,www,rickmcgrath,com,1
http,www,cob,ilstu,10
bath,ac,uk,ace,10
www,unci,de,wildplanet,4
teens,panties,com,nympho,0
http,www,pfsense,com,3
www,newadvent,org,cathen,13
lesbian,pussy,porn,com,0
www,users,waitrose,com,13
swing,lagoon,narod,ru,0
http,www,countingdown,com,1
ultimate,free,gay,pictures,0
pin,act,activities,shtml,11
harburg,de,r,f,10
http,www,blupete,com,7
fed,us,database,feis,11
www,megaone,com,boorman,9
http,circadiana,blogspot,com,13
sports,yahoo,com,ncaaw,14
http,www,nzbirds,com,7
gamefaqs,com,portable,ds,4
www,freewebs,com,raycenter,4
recipesource,com,soups,soups,6
http,www,firingsquad,com,4
thenewstribune,com,front,v,8
www,ldi,co,uk,11
http,www,kenosha,aikikai,14
http,www,healthsci,utas,10
http,www,laredytu,com,7
www,recipeplace,com,b,6
http,www,napier,ac,10
http,www,projectes,net,11
ps,ign,com,objects,4
com,herpes,simplex,infe,5
http,pretallez,com,neroon,1
members,tripod,com,ainderbycampanile,1
geocities,com,diver,drew,9
org,hk,content,mevent,7
http,prairietide,blogspot,com,6
www,angelfire,com,de,4
http,www,beach,wellness,5
twcbulldogs,com,sport,php,14
jsward,com,shanty,index,1
gamespy,com,pc,sins,7
www,free,xxx,pics,0
net,foxart,main,htm,12
http,www,crashonline,org,4
http,www,indrelunas,com,6
net,flash,flashindex,html,0
nancy,metz,fr,ia,7
a,wife,index,htm,0
dotsrc,org,ldp,howto,3
com,do,gameoverview,cid,7
http,groups,yahoo,com,4
lamp,ac,uk,archanth,11
http,www,nbhatx,com,14
www,fs,fed,us,11
www,living,foods,com,6
www,practicalkitchen,com,cgi,6
http,www,meucciranch,com,14
calodox,scene,org,demoo,3
http,wii,gamespy,com,7
http,members,tripod,com,9
www,virtualcities,com,ons,6
http,www,marvelousworks,org,13
http,www,meta,library,11
theprogress,com,portals,code,9
gamespot,com,pc,driving,4
http,www,italatin,com,12
elook,org,games,cheats,4
com,prism,prism,htm,11
http,members,fortunecity,com,13
http,www,ezgooddeals,com,12
www,placervillevet,com,jon,10
http,www,geocities,com,5
http,www,quantumvisions,com,5
http,www,afn,org,0
www,jmu,edu,cob,10
oh,us,index,htm,10
http,www,hawkinsspeedshop,com,12
co,uk,hi,sci,11
gamespot,com,ps,sports,4
www,sac,ac,uk,11
http,www,kyrawines,com,9
tsubamesanjo,jc,or,jp,7
canada,com,webhosting,hosting,3
ualberta,ca,mmueller,go,4
http,www,thundertechracing,com,12
www,geocities,com,collegepark,13
http,www,hugs,org,6
net,gsward,pages,rbrow,13
http,inscribe,iupress,org,2
go,com,nfl,clubhouse,14
http,springerlink,metapress,com,11
http,www,sirensofsong,com,1
http,www,sita,org,9
http,gregbain,com,au,5
http,www,truranbooks,co,12
com,shabber,rainier,html,4
http,www,lifeasnick,com,8
http,www,rushcreekretrievers,com,9
www,ardamax,com,info,3
main,dishes,meat,l,6
index,asp,path,wbball,14
au,weather,nsw,sevwx,7
www,aim,edu,ph,10
csclub,cs,sunyit,edu,10
net,article,wcndt,papers,11
http,www,rxlist,com,5
http,users,ox,ac,1
http,coloring,page,net,7
http,www,unimatrix,net,1
http,www,lunabean,com,4
http,www,falconsmew,com,12
com,bharatanatyam,dancer,a,1
http,www,planetebook,com,13
otakuworld,com,games,index,4
www,dps,state,la,7
http,www,primeresponse,com,2
http,www,helium,com,8
http,www,ptialaska,net,11
www,angelfire,com,goth,1
www,truranbooks,co,uk,12
http,swehsc,pharmacy,arizona,11
http,www,handhelds,org,3
http,www,angelfire,com,13
pastrywiz,com,season,halloween,6
org,lobster,salad,shtml,6
http,www,principal,sales,2
divs,behavior,toilet,cat,9
www,misterfixit,com,htrblowr,6
http,www,babyzone,com,6
http,geocities,com,bonnie,3
http,www,geocities,com,13
of,rock,com,chantels,1
http,www,geocities,com,6
www,gruene,jugend,de,7
com,templates,homepage,pht,3
thesiac,com,category,siac,14
http,www,david,bassett,6
http,www,city,ac,8
dailytoreador,com,articles,rss,8
ica,net,leifb,commodore,3
aliana,over,blog,fr,0
http,www,aiacentwa,org,1
gamespot,com,n,action,4
unict,it,orto,html,11
lemire,com,olap,index,3
http,www,lightshift,com,13
gamespy,com,xbox,spartan,4
sd,qld,gov,au,9
clare,yourguide,com,au,8
focusas,com,selfinjury,html,5
net,article,php,article,7
www,livelystone,org,churches,13
billb,freenrg,balllg,html,11
photo,com,old,ama,0
http,www,redtractor,usa,8
http,www,raffaelemarinetti,it,0
http,www,suziewrong,com,0
members,tripod,com,texashunee,6
http,evodevo,sitemynet,com,11
http,www,oakesfarm,com,4
http,www,recipesource,com,6
www,geocities,com,xav,4
geocities,com,hirak,java,11
http,n,p,com,2
http,www,centrasoft,com,3
www,pbm,com,lindahl,6
stanford,edu,entries,mathematics,13
http,www,piedmontreport,com,9
com,sex,movies,free,0
soupsong,com,iinterna,html,6
www,free,porn,free,0
http,www,ero,glass,0
http,hellinparadise,m,com,13
http,www,hedweb,com,7
http,www,ct,assocs,2
cnn,com,specials,trade,13
com,bc,north,interior,8
www,strategyplanet,com,tropico,4
http,www,bashof,org,10
xxxtasygirl,com,petite,teen,0
http,www,wregional,com,5
www,gamewinners,com,doswin,4
www,roadsideamerica,com,story,9
http,dating,swingerclub,ru,0
www,flyballdogs,com,scotia,9
com,journal,josta,westwi,1
www,nimr,mrc,ac,5
whatscookingamerica,net,seafood,htm,6
www,agu,org,sci,11
http,lanthanides,tripod,com,11
http,www,sportsline,com,14
www,bollywoodpicturesgallery,com,sonali,1
http,members,tripod,com,4
http,www,epinions,com,6
read,feature,asp,conte,1
com,wii,action,princeofper,4
ign,com,articles,p,4
www,mactech,com,articles,3
http,www,gamerevolution,com,7
http,www,acmetech,co,3
baseball,espn,go,com,14
http,www,ibiblio,org,1
http,www,belabacsi,com,1
angelfire,com,sports,pucks,9
www,titan,com,products,11
www,gamespot,com,dreamcast,4
http,www,abelard,org,11
com,computer,doswin,data,7
http,www,bedtimecomfort,com,12
www,duke,edu,cfd,10
www,dogfart,porn,com,0
www,wouwolves,com,bsb,14
www,allmovie,com,cg,1
http,www,mayoclinic,com,5
com,index,cfm,section,1
http,www,hpprose,com,2
http,www,westcoastwoman,com,8
www,gamepro,com,sony,7
http,www,playchess,de,4
home,comcast,net,toponewjersey,9
edu,scs,sphs,sphs,10
www,humsci,auburn,edu,11
members,tripod,com,blue,1
http,www,orangeslemons,com,6
edu,orn,palms,aceria,11
http,toysoldiercollectors,homestead,com,9
http,www,atomhost,com,3
http,www,focusdesign,com,5
http,www,ncpamd,com,5
www,culinary,yours,com,6
http,www,geneclinics,org,5
plsql,tkp,setumei,in,10
gov,ammem,today,today,13
ac,uk,investigators,lomas,11
allrecipes,com,az,cndyctdchclts,6
groups,yahoo,com,group,1
interracial,sex,xxx,net,0
globalnet,co,uk,raphaels,5
http,www,livingonthenet,com,6
www,magnacharta,com,articles,13
ds,gamespy,com,nintendo,4
uwp,edu,alumni,cfm,10
com,gamesell,p,htm,7
www,mineraldesignshop,com,shop,11
http,panthers,ohiodominican,edu,14
hpe,home,att,net,5
id,us,lhs,deca,7
poets,org,poet,php,1
pigs,com,boys,own,7
mla,org,publications,bibliography,10
http,www,eastleighreferees,co,14
geocities,com,heartland,acres,5
epinions,com,fddk,accessories,6
http,www,eastcoastchampionship,com,14
http,www,goldenraintreegardens,com,12
cobrayouth,de,basisfilm,php,7
www,hds,harvard,edu,10
http,www,danceworks,com,1
http,www,donahue,umassp,10
http,www,wbs,ac,10
la,charabiole,free,fr,7
uk,speel,sculpt,woolne,1
wikipedia,org,wiki,ozone,11
all,reviews,com,videos,1
http,www,mensclub,com,0
www,poonpictures,com,amateur,0
flag,blackened,net,rocker,13
http,www,connectionscc,ca,13
www,geocities,com,digpig,11
greenguyandjim,com,board,index,0
http,www,yusu,org,10
sam,covington,btinternet,co,10
http,www,medienhaus,marienfelde,7
elin,elpub,uibmag,grafikk,1
www,avclinic,com,lowvision,5
em,doe,gov,pages,11
com,homegarden,default,asp,6
http,www,psu,edu,10
uky,edu,studentorgs,hgec,10
http,www,guildfordcc,com,14
ncdc,noaa,gov,paleo,7
www,serve,com,batonrouge,5
net,isk,arvol,buffpipe,1
cmgsccc,com,games,php,4
http,www,webdirectory,com,11
www,vi,tech,com,2
http,www,soundssweet,com,12
com,data,desserts,a,6
uol,com,br,sexoadulto,0
http,www,ecological,engineering,6
http,www,ovca,org,5
cstv,com,sports,w,14
org,uk,coolplanet,ontheline,6
http,ag,arizona,edu,6
http,www,covad,com,3
http,www,soyouwanna,com,6
www,vellacheese,com,html,6
recipe,baja,fish,tacos,6
http,www,minstrel,k,4
www,familyfirstaid,co,uk,6
salsawhores,com,salsa,whores,0
http,www,comtech,com,14
http,www,ngaming,co,4
com,movies,film,su,7
www,die,laughing,com,1
http,www,schuckhitches,com,12
www,shop,pro,jp,12
www,gol,com,users,1
http,www,usakarateri,com,14
http,www,tutu,org,13
net,reviews,php,id,4
pinrevue,html,pbr,d,4
http,www,wrpa,co,14
fs,fed,us,database,11
http,www,cdta,com,2
missouri,edu,muba,index,13
www,pa,newspaper,org,8
http,www,freewebs,com,14
bagheera,com,inthewild,van,7
welcome,asp,url,da,7
com,holiday,veterady,htm,7
http,www,change,of,6
http,www,mc,vanderbilt,5
http,www,pornokrates,com,0
cancer,gov,cancertopics,pdq,5
www,allgame,com,cg,4
http,lejardinsecretdem,free,fr,0
ign,com,objects,html,4
www,hampshireholisticvet,co,uk,5
com,guitar,marian,recipes,6
boa,constrictors,com,com,9
full,time,thefa,com,14
http,www,angelfire,com,4
http,www,esa,int,7
http,www,madamemagdalena,com,0
www,csiro,au,resources,7
http,www,barton,bizland,9
www,filmtracks,com,titles,1
com,mov,revtemp,asp,1
http,www,tour,eiffel,7
com,the,spirit,of,1
http,www,laikipia,org,11
www,eecs,umich,edu,11
sex,hardcore,bondage,com,0
http,www,enature,com,11
http,www,crescentcollege,org,10
www,arthritis,org,conditions,5
ds,ign,com,objects,4
www,cvm,tamu,edu,10
www,eurogamer,net,article,7
angelfire,com,va,baycliffpwds,9
com,index,php,option,14
www,alpinetreks,co,uk,9
http,www,recipesource,com,6
athletics,sports,team,aspx,14
net,linemoe,index,eng,9
hbgdiocese,org,charities,maternity,5
co,uk,canonave,index,11
athletics,sport,cfm,ispo,14
http,www,teenmusic,com,1
http,www,vh,com,1
http,www,galleronwine,com,9
cc,va,us,eli,11
http,home,wanadoo,nl,6
http,www,angelfire,com,8
net,au,greg,kovacs,9
professionals,epilepsy,com,page,5
www,smileys,childcare,co,6
http,www,freewebs,com,13
com,there,about,php,4
http,www,stjoelive,com,8
http,www,barbadoswriters,com,1
http,www,guilford,edu,10
classicnote,com,classicnotes,titles,1
wdstudio,net,foxart,main,12
edu,artsci,biol,biol,11
www,loc,gov,rr,1
lib,utexas,edu,maps,7
cs,gc,cuny,edu,3
http,www,users,bigpond,9
recipesource,com,munchies,snacks,6
www,bsa,brmc,org,9
com,ou,ou,htm,10
www,atalasoft,com,eyebatch,3
http,www,eskimo,com,11
http,www,haro,online,1
dlc,fi,marianna,gourmet,6
http,www,ebikepro,com,12
http,www,shirehorsesociety,com,14
com,soho,rom,htm,10
www,team,net,sensei,7
http,www,woodlandwest,org,13
http,www,jefferson,edu,5
sant,ox,ac,uk,10
http,www,vermilionstandard,com,8
www,todays,values,com,12
http,www,masseyandrogers,co,2
http,www,ivu,org,6
www,free,gay,porn,0
www,fabulousfoods,com,recipes,6
www,uvm,edu,volsep,10
http,www,crusades,medieval,13
http,www,sfu,ca,10
oneworld,net,places,western,7
imdb,com,name,nm,1
www,botany,hawaii,edu,11
http,www,shinshu,u,10
xbox,gamespy,com,xbox,4
katzjustice,com,jktaichi,htm,14
http,www,washingtonpost,com,8
fcfworld,com,usa,mi,13
http,bonecancerresearch,org,uk,5
www,geocities,com,vickips,6
angelfire,com,stars,wizardschool,5
http,www,familycar,com,6
http,www,recipenet,org,6
boobs,com,tit,fucking,0
gynaecologist,u,co,uk,5
http,www,hotstar,com,9
recipesource,com,soups,soups,6
http,www,messiermarathon,com,11
ardamax,com,info,tcl,3
net,modean,oeme,diction,1
http,www,torah,org,13
http,www,libertyflames,com,14
http,www,rjagroup,com,11
www,diabetic,lifestyle,com,6
cmu,edu,jch,java,3
and,ac,uk,history,11
www,ironhorse,x,s,9
http,www,uky,edu,10
http,www,londonexternal,ac,10
http,delta,intkey,com,11
vff,freisbacher,kinder,de,7
http,www,realsexsites,com,0
index,aspx,tab,trackandf,14
www,howstuffworks,com,college,10
http,www,stigmatines,com,13
wikipedia,org,wiki,los,14
geocities,com,nlhomeeducation,confe,10
scott,weed,id,cchpa,11
http,us,imdb,com,1
http,www,sweetsoles,com,12
http,www,southcarolina,sierraclub,13
uva,nl,bis,flora,11
kiekeben,com,philosophy,html,13
tulanegreenwave,cstv,com,sports,14
us,markets,commodit,ho,6
http,www,bme,ncsu,10
http,www,sdfightclub,com,14
http,www,crossedswords,ca,12
http,www,freewebs,com,4
thetreemaker,com,last,name,12
com,au,users,kyorke,12
achievement,org,autodoc,page,6
www,ambrosiasw,com,games,4
sb,download,pkg,d,11
http,www,siberiancats,narod,9
org,content,voice,free,13
http,www,turbotango,com,0
com,catechism,pennycat,txt,13
www,f,less,com,13
www,casesladder,com,zine,4
www,heritageflagstones,co,uk,2
www,abc,net,au,7
com,pc,rpg,vanguard,4
http,www,tanktote,net,12
ed,gov,inits,americareads,1
http,www,encorestudios,com,2
www,uwm,edu,dept,5
http,www,uhs,hints,4
org,cathen,b,htm,13
http,www,ernalow,co,14
http,www,adiltextile,com,2
http,www,pathguy,com,4
gamezone,com,gzreviews,r,4
tektonics,org,ntdocdef,lukedef,13
www,pittsburghmetro,com,keystone,1
sexo,uol,com,br,0
homepage,ntlworld,com,kevinwm,9
http,www,thebppa,com,8
time,stranger,net,salvia,1
http,www,sjgames,com,4
http,www,tamilvu,org,10
http,www,kenyabirds,org,11
com,people,jphoe,php,1
http,bioweb,uwlax,edu,11
www,china,pix,com,8
gameindustry,com,review,item,4
gov,scripts,cder,onc,5
up,com,do,previewpage,7
olemisssports,com,sportselect,dbml,14
upp,so,net,ne,6
www,genbu,kai,com,14
http,www,cumountainlions,com,14
http,www,mason,web,6
org,abs,hep,lat,11
bhg,com,home,herb,6
depts,washington,edu,chinaciv,2
com,articles,p,html,4
colorado,edu,pub,distribs,3
http,www,unregisterednews,com,8
co,uk,bankheadfr,htm,12
com,regions,provence,cuis,6
http,www,learningtree,com,3
http,www,theotherpages,org,7
sourceforge,net,projects,reminesceemu,4
http,veronytibetanterrier,mysite,wanadoo,9
c,kids,toshiba,co,7
http,www,scratchsoftware,com,3
ibm,com,portals,data,3
www,vcpa,com,au,8
www,angelfire,com,fl,6
http,www,if,legends,4
groups,yahoo,com,group,10
http,www,webelements,com,11
go,com,ncaa,clubhouse,10
http,www,historychannel,com,1
aol,com,artist,main,7
com,gameboy,advance,v,4
dibonsmith,com,stars,htm,7
www,sewanee,edu,magazine,8
com,food,columns,ferra,6
http,oracle,newpaltz,edu,8
okstate,edu,hortla,mastergar,6
www,scubamed,com,index,5
http,www,worthplaying,com,4
http,www,angelfire,com,1
www,firstroll,com,hk,2
http,www,respectpeace,com,5
http,www,coventryescort,com,0
http,www,lakecities,com,8
geocities,com,pattyschnyder,thereal,14
http,www,mysanantonio,com,8
http,www,redbookmag,com,6
http,www,storknet,com,5
lotsofinfo,tripod,com,recipe,6
www,gamezone,com,gzreviews,4
us,imdb,com,title,1
http,www,collectionscanada,gc,7
www,martialartsplymouth,co,uk,14
galeleach,com,artofpickleball,htm,14
www,registerguard,com,web,8
free,porn,pics,com,0
http,www,free,ebony,0
com,gamesell,p,htm,7
genji,days,of,th,4
www,cvcgesba,edu,sk,7
www,gamespot,com,gamecube,4
http,www,sewanee,edu,8
cookies,com,recipes,thank,6
findlaw,com,legalnews,lit,8
http,www,guthrie,org,5
http,www,keukawinetrail,com,9
http,www,recipezaar,com,6
http,www,southdeltaleader,com,8
http,www,gamespot,com,7
org,health,chip,shtml,13
http,www,rhinotimes,com,8
game,over,net,reviews,4
http,www,worldconkerchampionships,com,4
http,www,ipm,uiuc,6
com,str,index,html,1
http,www,wawro,com,2
http,www,igga,org,1
www,acespilotshop,com,wx,8
angelfire,com,wa,egfdt,13
http,www,ennisdailynews,com,8
msue,msu,edu,msue,6
newadvent,org,cathen,a,13
http,www,robesonian,com,8
http,www,wheaton,edu,13
cooks,com,rec,doc,6
fifa,com,associations,association,14
http,tennessean,com,apps,8
http,www,ricksmovie,com,12
cavadeos,com,templates,home,7
com,ps,action,marvelsuperh,4
recipesource,com,soups,soups,6
matnet,com,delphinium,index,6
angelfire,com,dc,ps,4
http,consumermaven,typepad,com,13
www,starchefs,com,holidays,6
com,usa,mi,b,13
www,cheernudes,com,lesbian,0
http,www,riva,com,9
http,www,orlandojeepclub,com,9
http,www,educaserve,com,10
gov,rr,mss,text,1
www,mascagni,org,books,1
http,www,mfiles,co,1
http,www,stormtac,com,11
numbers,com,people,jphoe,1
http,www,reel,com,1
www,e,nimation,com,2
reference,aol,com,atlas,10
www,almavistapre,com,au,14
http,dailygame,net,articles,4
http,www,konstantinkakaes,com,8
http,www,houstonherald,com,8
www,cenlib,iitm,ac,10
http,www,bigchiefgolf,com,14
http,homepage,ntlworld,com,9
http,frey,free,fr,7
com,console,n,game,4
www,gourmetsleuth,com,roastchilies,6
au,au,other,apc,8
http,www,webring,com,0
cinema,com,review,filmsl,1
www,toysrgus,com,collectors,9
www,game,over,net,4
gbgm,umc,org,ppumc,13
http,www,ksl,svc,10
brazilian,shemale,com,blonde,0
http,www,up,com,7
lessontutor,com,eesapply,html,10
www,wku,edu,dept,10
http,www,jum,ch,6
paiercollegeofart,edu,programs,inte,1
http,rems,rice,edu,5
http,www,balletwest,org,1
com,sfnews,oct,news,1
free,doko,sourceforge,net,4
northernathleticsconf,com,sports,golf,14
http,www,mesmernet,org,4
adult,sex,sites,net,0
http,www,femengineering,com,11
http,www,csmonitor,com,8
www,psych,rochester,edu,10
astrored,net,nueveplanetas,solarsys,7
templates,story,story,php,11
http,www,filmtracks,com,1
xxx,scout,com,martha,0
england,mad,co,uk,14
http,powerup,sd,de,3
free,sex,free,sex,0
http,livingthedreamrtw,blogspot,com,9
time,thefa,com,gen,14
http,thebackstraight,tripod,com,14
research,net,fqs,texte,5
http,www,addesigner,com,3
http,www,stevemccurry,com,8
http,www,globalmeeting,com,2
http,www,europcar,com,2
http,www,ledyoung,com,2
http,www,bmw,online,12
org,cathen,c,htm,13
http,c,sphinx,narod,3
bis,flora,php,selected,11
http,www,blen,net,1
http,www,wespy,u,2
http,www,bethanderson,hotclue,1
www,angelfire,com,co,9
http,www,usm,maine,10
group,spanking,in,edmo,0
http,www,geocities,com,1
goaskalice,columbia,edu,html,13
http,www,nude,free,0
http,www,ascendancygaming,com,4
http,www,dailytribune,net,8
cstv,com,sports,w,14
www,sws,org,wetlands,11
http,www,bonair,com,3
com,sjohn,unlimited,mana,4
http,www,largeformatonline,co,2
www,geocities,com,pattyschnyder,14
mcgraw,hill,com,sites,8
www,geocities,com,heartland,9
http,www,oikos,ekol,11
www,geocities,com,vienna,6
gamefaqs,com,computer,doswin,4
lpl,arizona,edu,lemmon,7
free,fr,chkweb,htm,3
http,www,redtagclothing,com,2
http,www,geocities,com,9
dorn,ssha,projects,asp,13
www,dos,state,pa,5
yahoo,com,group,rockymountaingup,9
http,www,eliteweb,com,2
www,xxxnovices,com,russians,0
www,designbasics,com,articles,6
reverie,demon,co,uk,1
com,news,newsc,html,13
http,homepage,mac,com,6
yahoo,com,group,osv,0
www,mansclub,com,daddyknowsbest,0
www,finderotica,com,goldlinks,0
www,chicagotribune,com,news,8
xaviers,edu,mags,htm,8
http,www,northlightdesign,com,3
com,reviews,october,p,4
http,www,stcatharinesstandard,ca,8
http,www,gamespot,com,7
www,voltars,com,couch,0
http,www,norskejenter,com,0
http,www,habmigern,info,11
exontrol,com,sg,jsp,3
http,www,hillison,com,6
http,www,space,com,11
http,www,genbu,kai,14
www,up,com,do,7
edu,news,msc,html,6
http,www,accurate,armour,12
www,duke,edu,web,10
http,www,millbreaux,com,12
http,www,duversity,org,13
net,goemon,linux,ecc,3
http,www,elielevymd,com,5
www,fchd,info,southamp,14
http,www,starletrealm,com,1
http,www,john,bauer,1
www,gamestats,com,objects,4
http,www,americanfootballbetting,com,4
fortunecity,com,all,produc,3
http,www,bankterrace,mfbiz,13
http,www,doh,wa,5
rbgsyd,nsw,gov,au,11
www,newadvent,org,cathen,13
http,www,localneedle,com,12
news,zdnet,com,html,3
gallery,net,rebecca,index,0
http,socialstudies,cartagena,es,10
upd,edu,ph,mobotlab,3
http,www,geocities,com,13
members,tripod,com,whiplash,4
com,pc,pc,blood,7
en,wikipedia,org,wiki,11
http,www,dino,web,7
au,index,php,option,8
pcinspector,de,sites,file,3
sabo,org,mexico,htm,9
http,www,shrineschools,com,13
www,geocities,com,mikayla,6
http,www,woodturneddreams,com,12
http,vazquez,gq,nu,13
com,alderete,humor,norm,9
petfinder,com,shelters,il,13
http,www,kinderautoren,de,7
house,com,bios,leyen,7
http,aids,about,com,5
http,www,druchii,net,4
com,cgi,bin,sefer,6
www,painking,com,ratherextreme,0
http,www,angelfire,com,4
dooyoo,co,uk,motorcycle,6
http,members,optusnet,com,2
http,www,catteryrow,com,9
http,www,utsa,com,2
umich,edu,site,acc,11
www,geocities,com,rocketiger,7
www,geocities,com,asatruportugal,13
epicurious,com,recipes,recipe,6
http,www,starchefs,com,6
http,www,researchgravitysport,com,12
sds,hss,cmu,edu,11
agroatlas,spb,ru,en,11
http,www,gdhour,com,1
physics,about,com,library,11
com,playstation,quantic,d,7
http,www,givinggreetings,com,12
au,coasts,species,s,7
com,wii,strategy,simcitycre,7
http,www,artinstitutes,edu,10
http,www,newbreedsoftware,com,4
com,index,asp,path,14
http,www,gamepro,com,7
http,www,delawareonline,com,8
www,graceroyals,com,mbball,14
uva,nl,bis,flora,11
vm,cfsan,fda,gov,6
www,mysteryone,com,ianrankin,1
http,www,weatherpages,com,8
http,regaltoysoldiers,co,nz,12
pbs,org,wgbh,amex,13
www,sossi,org,jamboree,9
com,davidslane,index,cfm,6
http,www,ursinus,edu,10
http,www,unitycommunity,com,14
edu,conne,jennjim,ailanth,11
http,www,cmc,ie,1
http,www,flecktarn,co,12
sol,papers,cfm,abstrac,4
angelfire,com,art,charcoalportraits,12
com,search,search,zsp,6
com,tech,log,princ,13
http,www,upsforless,com,2
http,www,llamascores,org,4
www,thespiritoflife,co,uk,9
com,med,topic,htm,5
ucpjournals,uchicago,edu,aas,3
http,www,longbottomcoffee,com,12
net,ir,paper,html,10
extension,umn,edu,yardandgarden,6
www,geocities,com,luv,1
http,insightalternatives,tripod,com,12
http,www,wrwdc,com,1
lupin,anr,rupan,fum,1
edu,mainsite,admissions,html,10
http,www,gamespot,com,4
nasferatu,tripod,com,nasffdomain,4
